X,Y,OBJECTID,FIRE_INVESTIGATION_ID,FIRE_INCIDENT_NUMBER,ADDRESS,FIRE_INCIDENT_DATE,INVESTIGATION_DATE,CASE_TYPE,OBJECT_BURNED,DETERMINATION,HAS_INJURIES,HAS_FATALITIES,HAS_EXPOSURES,STATUS_LAST_UPDATED_DATE,COUNCIL_DISTRICT,NEIGHBORHOOD,CITY,ZIP_CODE,STREET_NUMBER,STREET_PREFIX,STREET_NAME,STREET_TYPE,PARCEL_ID,ADDRESS_ID,LONGITUDE,LATITUDE
-83.1291795709771,42.3350489190779,10561,cf9c2395-5d78-4465-afea-e1470a95efbe,22-0049060,4975 Daniels Street,2022/11/26,2022/12/01,Investigation,Vacant Dwelling,Undetermined,,,False,2022/12/01,,,Detroit,48210,,,,,18010898.,,-83.1291795709771,42.3350489190779
-83.238590403123,42.3836158094171,10562,29a58d1d-afa5-49ad-b911-20192cf4d3f3,22-0049091,12944 Heyden Street,2022/11/26,2022/12/01,Investigation,Occupied Dwelling,Undetermined,,,False,2022/12/01,,,Detroit,48223,,,,,22099047.,,-83.238590403123,42.3836158094171
-83.1382183619468,42.3430996597461,10563,9256c6df-cac6-4a58-8db9-2591881573fc,22-0049035,6107 Braden Street,2022/11/26,,Investigation,Vehicle,,,,False,2022/12/01,,,Detroit,48210,,,,,18011234.,,-83.1382183619468,42.3430996597461
-83.1139142960259,42.3116865032093,10564,34082f1a-8f97-42e1-9a35-9a18d5db0677,22-0049064,1663 Waterman Street,2022/11/26,2022/12/01,Investigation,Vacant Dwelling,Undetermined,,,False,2022/12/01,,,Detroit,48209,,,,,18008182.,,-83.1139142960259,42.3116865032093
-83.0618000781003,42.3690202020234,10565,a47c452f-abd5-4e10-a347-63a5adf07ae0,22-0048988,6051 Hastings Street,2022/11/26,2022/12/03,Investigation,Vacant Commercial,Assessment,,,False,2022/12/01,,,Detroit,48211,,,,,03001732-3,,-83.0618000781003,42.3690202020234
-82.9971568905201,42.3811701594516,10566,41d3d2cc-6466-4483-85d7-01b720db4238,,4804 Pennsylvania Street,2022/11/26,2022/11/27,Non-Fire,Other/Non-Structure,Assessment,,,False,2022/11/27,,,Detroit,48214,,,,,19005685.,,-82.9971568905201,42.3811701594516
,,10567,63adc349-207e-4219-b583-7b3af6b0482d,22-0048797,20482 Irvington Street,2022/11/25,2022/11/25,Investigation,Vacant Dwelling,Assessment,,,False,2022/11/25,,,Detroit,48203,,,,,,,,
-83.1180079976255,42.3805070203591,10568,07cac718-6060-46e6-81ed-0cc582f8f0a3,22-0048848,2945 Burlingame Street,2022/11/25,2022/11/26,Investigation,Occupied Dwelling,Undetermined,,,False,2022/11/26,,,Detroit,48206,,,,,12003321.,,-83.1180079976255,42.3805070203591
-83.1921712652284,42.3527118899642,10569,ff73c421-0f76-4c74-a4de-f63ebebd5943,22-0048830,8116 Coyle Street,2022/11/25,2022/12/03,Investigation,Occupied Dwelling,Assessment,,,False,2022/11/26,,,Detroit,48228,,,,,22044600.,,-83.1921712652284,42.3527118899642
-83.2352208285595,42.4275168533437,10570,787305f4-d1cb-499c-8952-437cdf32744b,22-0048940,18914 Annchester Road,2022/11/25,2022/11/25,Investigation,Occupied Dwelling,Incendiary,,,False,2022/11/26,,,Detroit,48219,,,,,22091793.,,-83.2352208285595,42.4275168533437
-83.1227600212075,42.3844134589913,10571,d80f067e-56b9-47dd-aa32-7a71233f62b6,22-0048801,3044 Richton Street,2022/11/25,2022/11/26,Investigation,Vacant Dwelling,Assessment,,,False,2022/11/26,,,Detroit,48206,,,,,12003784.,,-83.1227600212075,42.3844134589913
,,10572,bd3c5eba-ef14-4d64-b48c-6e2e0170de67,22-0048573,W Jefferson Ave & Steve Yzerman Dr,2022/11/24,2022/11/24,Investigation,Other/Non-Structure,Incendiary,,,False,2022/11/24,,,Detroit,48226,,,,,,,,
-82.9955702346723,42.3554072967925,10573,390a1108-475c-40ae-ac54-aaa784fac10b,22-0048551,1130 Parker Street,2022/11/24,2022/11/25,Investigation,Occupied Dwelling,Assessment,,,False,2022/11/24,,,Detroit,48214,,,,,17008715.,,-82.9955702346723,42.3554072967925
,,10574,dbbeb923-de4e-4ba4-acda-326c209da761,22-0048730,144 West Grixdale Avenue,2022/11/24,2022/11/25,Investigation,Vacant Dwelling,Assessment,,,False,2022/11/25,,,Detroit,48203,,,,,,,,
-83.0454780784365,42.4072437368959,10575,e87b653a-7944-4920-989c-6e4446a089a1,22-0048702,5607 Harold Street,2022/11/24,2022/11/25,Investigation,Occupied Dwelling,Undetermined,,,False,2022/11/25,,,Detroit,48212,,,,,13005707.,,-83.0454780784365,42.4072437368959
-83.0794650218054,42.419845198179,10576,8de614b4-7221-4fcc-ad6d-620cdca0b373,22-0048676,17191 Fleming Street,2022/11/24,2022/11/25,Investigation,Occupied Dwelling,Undetermined,,,False,2022/11/25,,,Detroit,48212,,,,,09014915.,,-83.0794650218054,42.419845198179
-83.2710647276154,42.4034323343976,10577,55d85b52-cd64-4230-bdd2-428ca1883434,22-0048647,15500 Virgil Street,2022/11/24,2022/12/01,Investigation,Occupied Dwelling,Assessment,,,False,2022/11/28,,,Detroit,48223,,,,,22121042-3,,-83.2710647276154,42.4034323343976
-82.9544604429021,42.3727984610025,10578,467025f5-35a6-4cfa-b0ad-50dc1c879e83,22-0048636,1267 Dickerson Avenue,2022/11/24,2022/11/25,Investigation,Occupied Dwelling,Accidental,,,False,2022/11/26,,,Detroit,48215,,,,,21049371.,,-82.9544604429021,42.3727984610025
-83.2705258475801,42.4029376783861,10579,42110d76-1672-479b-b7c5-f92b0e2ac917,22-0048570,15465 Riverdale Avenue,2022/11/24,2022/11/24,Investigation,Vacant Dwelling,Assessment,,,False,2022/11/24,,,Detroit,48223,,,,,22120839.,,-83.2705258475801,42.4029376783861
-83.0548163671424,42.3257696792279,10580,9f4428fb-c0bf-48bf-bce5-b31fbd57e3d4,22-0048382,900 West Jefferson Avenue,2022/11/23,,Investigation,Other/Non-Structure,,,,False,2022/11/24,,,Detroit,48226,,,,,04000064-5,,-83.0548163671424,42.3257696792279
-83.2377735157734,42.4018265751018,10581,dbe9856b-dca1-42ce-bd97-7ee664032e9f,22-0048496,15351 Evergreen Road,2022/11/23,2022/11/24,Investigation,Occupied Dwelling,Assessment,,,False,2022/11/24,,,Detroit,48223,,,,,22096391.,,-83.2377735157734,42.4018265751018
-83.1382416081592,42.3493930311754,10582,1586c295-e38b-4b43-b9c2-23ba84975aae,22-0048372,6616 Barton Street,2022/11/23,2022/11/23,Investigation,Occupied Dwelling,Undetermined,,,False,2022/11/23,,,Detroit,48210,,,,,18004621.,,-83.1382416081592,42.3493930311754
-82.9515514480673,42.4371363258735,10583,24862539-fd04-4ff3-94a0-01c79de00d0c,22-0048494,19247 Kelly Road,2022/11/23,2022/11/25,Investigation,Occupied Dwelling,Assessment,,,False,2022/11/24,,,Detroit,48225,,,,,21057196-7,,-82.9515514480673,42.4371363258735
-83.1111100852286,42.4307209020358,10584,3383bc18-8a33-4f58-bd58-9b7777badc8f,22-0048399,606 West Hollywood Avenue,2022/11/23,2022/11/25,Investigation,Vacant Dwelling,Assessment,,,False,2022/11/24,,,Detroit,48203,,,,,01006710.,,-83.1111100852286,42.4307209020358
-83.1647648598246,42.4140485491606,10585,c72a1050-dda5-4970-b3ea-2a0429e175ec,22-0048518,16635 Birwood Street,2022/11/23,2022/11/25,Investigation,Garage,Accidental,,,False,2022/11/26,,,Detroit,48221,,,,,16042461.,,-83.1647648598246,42.4140485491606
-83.0634955940716,42.4095982004565,10586,720a260e-a8c4-45fb-b9fc-79c58bbcf3b7,22-0048319,12526 McDougall,2022/11/22,2022/11/28,Investigation,Garage,Assessment,,,False,2022/11/26,,,Detroit,48212,,,,,09010371.,,-83.0634955940716,42.4095982004565
-83.1447356928921,42.3486060749898,10587,3d4ee075-e6a1-48f0-928a-9b257cfab08f,22-0048211,7500 Bryden Street,2022/11/22,2022/12/01,Investigation,Vehicle,Undetermined,,,False,2022/12/01,,,Detroit,48210,,,,,18013866.,,-83.1447356928921,42.3486060749898
-83.1108691433637,42.4307191257732,10588,f0dcdbaa-15b4-49f7-a035-12ba329111db,22-0048327,592 West Hollywood Avenue,2022/11/22,2022/12/31,Investigation,Vacant Dwelling,Assessment,,,False,2022/12/31,,,Detroit,48203,,,,,01006712.,,-83.1108691433637,42.4307191257732
-83.1220415348359,42.3075838103822,10589,886482f7-0874-4338-b5e1-c55fe5abfb23,22-0048338,1625 Central Avenue,2022/11/22,2022/11/25,Investigation,School,Assessment,,,False,2022/11/23,,,Detroit,48209,,,,,20004995.,,-83.1220415348359,42.3075838103822
-83.1802026991636,42.3973921963325,10590,37aa9d04-31cf-4c5a-bc61-af6d918d5055,22-0048292,14801 Tracey Street,2022/11/22,2022/11/23,Investigation,Occupied Dwelling,Accidental,,,False,2022/11/26,,,Detroit,48227,,,,,22031942.,,-83.1802026991636,42.3973921963325
-83.2349648146149,42.3921429294643,10591,29249d75-7ebd-48fe-b498-ef14f578362d,22-0048329,14367 Auburn Street,2022/11/22,2022/11/23,Investigation,Occupied Dwelling,Assessment,,,False,2022/11/23,,,Detroit,48223,,,,,22092655-6,,-83.2349648146149,42.3921429294643
-83.0347737383145,42.3552937604914,10592,fd29a530-a9a6-454b-b1a7-d78b131301e4,22-0048267,3501 Chene,2022/11/22,2022/11/22,Investigation,Occupied Commercial,Undetermined,,,False,2022/11/22,,,Detroit,48207,,,,,09003875-81,,-83.0347737383145,42.3552937604914
-82.9449429315583,42.3976900605586,10593,c206573a-8aad-4d85-ab34-267a217e7e52,22-0048171,4674 Balfour Road,2022/11/21,2022/11/25,Investigation,Occupied Dwelling,Assessment,,,False,2022/11/23,,,Detroit,48224,,,,,21067677.,,-82.9449429315583,42.3976900605586
-83.2344308845296,42.4106333728776,10594,ceae064b-b1d3-4531-b7df-35716bcf7ed6,22-0048036,16555 Edinborough Road,2022/11/21,2022/11/24,Investigation,Vacant Dwelling,Assessment,,,False,2022/11/24,,,Detroit,48219,,,,,22091197.,,-83.2344308845296,42.4106333728776
-83.1744459676564,42.4304385669588,10595,8fca8061-51f1-44c5-bea1-a0926208537c,22-0048174,18969 Sorrento Avenue,2022/11/21,2022/11/23,Investigation,Occupied Dwelling,Undetermined,,,False,2022/11/23,,,Detroit,48235,,,,,22023947.,,-83.1744459676564,42.4304385669588
-83.0478512862486,42.3730023667817,10596,2baec3fd-4b02-447e-932e-f757d5c70e1a,22-0048092,5944 Dubois Street,2022/11/21,2022/11/25,Investigation,Occupied Dwelling,Accidental,,,False,2022/11/26,,,Detroit,48211,,,,,09004149.,,-83.0478512862486,42.3730023667817
-83.2465568678775,42.3582072150767,10597,add256e1-5078-4575-9950-1f5fecadbeb9,22-0048072,8848 Trinity Street,2022/11/21,2022/11/23,Investigation,Occupied Dwelling,Accidental,,,False,2024/01/05,,,Detroit,48228,,,,,22108310.,,-83.2465568678775,42.3582072150767
-82.9749462386204,42.4422660026122,10598,1cb42a04-692d-4533-b0df-1be99ea27842,22-0048188,14426 East State Fair Avenue,2022/11/21,2022/11/25,Investigation,Occupied Dwelling,Assessment,,,False,2022/11/23,,,Detroit,48205,,,,,21024098.,,-82.9749462386204,42.4422660026122
-83.1122826257645,42.4307170329592,10599,bd3911f4-3826-41f8-955b-e79da9189179,22-0048027,670 West Hollywood Avenue,2022/11/21,2022/11/22,Investigation,Occupied Dwelling,Assessment,,,False,2022/11/21,,,Detroit,48203,,,,,01006701.,,-83.1122826257645,42.4307170329592
,,10600,963e1d2e-1f30-431e-b76f-e59c654e0458,22-0047998,9050 Ward Avenue,2022/11/20,,Investigation,Vehicle,,,,False,2022/11/21,,,Detroit,48228,,,,,,,,
-83.1992122400491,42.4364719581365,10601,b05cd5b4-6678-43c9-b37b-8c09ab3fe2bd,22-0047989,19745 Prest Street,2022/11/20,2022/11/20,Investigation,Other/Non-Structure,Accidental,,,False,2022/11/21,,,Detroit,48235,,,,,22048939.,,-83.1992122400491,42.4364719581365
-83.0707190995254,42.3827051130031,10602,74cf66cd-39dc-48b3-aea8-98e262ae96f8,22-0047884,672 Alger Street,2022/11/20,2022/11/21,Investigation,Occupied Dwelling,Undetermined,,,False,2022/11/21,,,Detroit,48202,,,,,03002299.,,-83.0707190995254,42.3827051130031
-83.0670087273014,42.3217380066668,10603,eeba4bc5-8543-4056-bd53-221fbed40b65,22-0047838,1915 West Fort Street,2022/11/20,2022/11/24,Investigation,Occupied Commercial,Assessment,,,False,2022/11/20,,,Detroit,48216,,,,,08000038.,,-83.0670087273014,42.3217380066668
-83.1593589931334,42.440132054037,10604,238837bb-4abe-46dc-aacb-06ac8a20fb6b,22-0047881,20009 Indiana Street,2022/11/20,2022/11/20,Investigation,Occupied Dwelling,Undetermined,,,False,2022/11/20,,,Detroit,48221,,,,,16035869.,,-83.1593589931334,42.440132054037
-83.1563828322134,42.3596534890861,10605,0269b10b-654a-4a0d-9e43-59a5ff932f98,22-0047937,8837 Otto Street,2022/11/20,2022/11/22,Investigation,Occupied Dwelling,Accidental,,,False,2024/01/05,,,Detroit,48204,,,,,18005346.,,-83.1563828322134,42.3596534890861
-83.1133116063883,42.3690890922976,10606,311bfab2-8292-4bff-8d5b-60f806437314,22-0047776,3217 Hazelwood Street,2022/11/19,2022/11/20,Investigation,Vacant Dwelling,Assessment,,,False,2022/11/20,,,Detroit,48206,,,,,12002428.,,-83.1133116063883,42.3690890922976
-83.0783731223148,42.3255283943941,10607,e9703fb2-11a7-4f10-820f-903b8d807f9a,22-0047739,2600 Bagley Street,2022/11/19,2022/11/25,Investigation,Occupied Commercial,Assessment,,,False,2022/11/20,,,Detroit,48216,,,,,10007970-1,,-83.0783731223148,42.3255283943941
-83.1274135027691,42.3830763216382,10608,8a3dc674-f54b-497f-99dc-cfc030df3000,22-0047830,3741 Cortland Street,2022/11/19,2022/11/20,Investigation,Vacant Dwelling,Assessment,,,False,2022/11/20,,,Detroit,48206,,,,,14004507.,,-83.1274135027691,42.3830763216382
-83.1161105740555,42.3551639291606,10609,f9cca59d-be5d-4a56-8f9b-c54adfd265d9,22-0047822,4387 Larchmont Street,2022/11/19,2022/11/20,Investigation,Vacant Dwelling,Assessment,,,False,2022/11/20,,,Detroit,48204,,,,,14001692.,,-83.1161105740555,42.3551639291606
-83.1429129237291,42.3825212158394,10610,995ca53b-4312-45c0-a905-9ff5dd1c5a06,22-0047746,12693 Monica Street,2022/11/19,2022/11/22,Investigation,Occupied Dwelling,Assessment,,,False,2022/11/20,,,Detroit,48238,,,,,16021938.,,-83.1429129237291,42.3825212158394
-82.980558595592,42.4005869417236,10611,d2ed1e2f-b610-4c48-b40e-aea4de4b7c66,22-0047808,12306 Evanston Street,2022/11/19,2022/11/21,Investigation,Occupied Dwelling,Undetermined,,,False,2022/11/20,,,Detroit,48213,,,,,21005083.,,-82.980558595592,42.4005869417236
-83.0015738053862,42.3792955227161,10612,06dc8610-75a7-4591-b304-e3522d17402a,22-0047737,4798 Holcomb Street,2022/11/19,2022/11/19,Investigation,Occupied Dwelling,Undetermined,True,,False,2022/11/19,,,Detroit,48214,,,,,19008276.,,-83.0015738053862,42.3792955227161
-82.9603326620008,42.4475200614485,10613,d972bbb7-466c-4326-abfb-1d38b200390e,,15631 Edmore Drive,2022/11/19,2022/11/19,Non-Fire,Vehicle,Incendiary,,,False,2023/04/21,,,Detroit,48205,,,,,21026738.,,-82.9603326620008,42.4475200614485
,,10614,cf483cdd-8e9c-4ce8-abb5-d2d9de616972,22-0047685,9223 Outer Drive East,2022/11/19,2022/11/19,Investigation,Vehicle,Incendiary,,,False,2022/11/19,,,Detroit,48213,,,,,,,,
-82.9406387153461,42.3911708989022,10615,26aec27b-18c9-470a-9f7c-520970bb7d3f,22-0047680,3674 Balfour Road,2022/11/19,2022/11/19,Investigation,Vehicle,Incendiary,,,False,2022/11/19,,,Detroit,48224,,,,,21067626.,,-82.9406387153461,42.3911708989022
,,10616,83e86d5a-225e-4db5-a6df-292782a45b9b,22-0047668,8199 Military Street,2022/11/18,,Investigation,Vehicle,,,,False,2022/11/19,,,Detroit,48204,,,,,,,,
,,10617,6667debe-ef4c-442a-a873-4fcbd463adba,22-0047576,8045 South Street,2022/11/18,,Investigation,Vehicle,,,,False,2022/11/19,,,Detroit,48209,,,,,,,,
-82.9869885910159,42.4415305868322,10618,be725311-2c50-4887-9dcd-50233b1e3c0a,22-0047580,13439 Tacoma Street,2022/11/18,2022/11/21,Investigation,Occupied Dwelling,Accidental,,,False,2024/01/05,,,Detroit,48205,,,,,21023736.,,-82.9869885910159,42.4415305868322
-83.2242992521768,42.4246670210932,10619,08320b81-1480-4053-baa1-09f738a4572d,22-0047531,18335 Faust Avenue,2022/11/18,,Investigation,Vehicle,,,,False,2022/11/18,,,Detroit,48219,,,,,22078989-90,,-83.2242992521768,42.4246670210932
,,10620,cdb0575c-0df5-49fc-85f7-6ee2f0bcfa4d,22-0047520,26 Dakota West,2022/11/18,2022/11/20,Investigation,Vacant Dwelling,Undetermined,,,False,2022/11/18,,,Detroit,48203,,,,,,,,
-83.1168037471654,42.3083415555726,10621,01b4c88e-5630-4984-9afd-8db093cc5fff,22-0047378,7117 Chatfield Street,2022/11/17,2022/11/19,Investigation,Vacant Dwelling,Assessment,,,False,2022/11/17,,,Detroit,48209,,,,,18000801.,,-83.1168037471654,42.3083415555726
-83.2096444837627,42.3969164814438,10622,b9f818ce-6d29-49a3-9a61-04614ebd6c0d,22-0047403,14700 Grandmont Avenue,2022/11/17,,Investigation,Vehicle,,,,False,2022/11/18,,,Detroit,48227,,,,,22007167.,,-83.2096444837627,42.3969164814438
-83.0000965638229,42.3764509773385,10623,6a334686-b7c8-4df1-b0ba-12510da1f93b,22-0047426,4509 Holcomb Street,2022/11/17,2022/11/18,Investigation,Vacant Dwelling,Undetermined,,,False,2022/11/18,,,Detroit,48214,,,,,19008681.,,-83.0000965638229,42.3764509773385
,,10624,f92b6fa5-0354-4071-9877-26c23cc31744,22-0047456,2295 Chene Court,2022/11/17,2022/11/18,Investigation,Vacant Dwelling,Assessment,,,False,2022/11/18,,,Detroit,48207,,,,,,,,
-83.0338133591321,42.4349196454022,10625,0cc0c2ca-fdbb-413b-8bf1-16a072c9c7c5,22-0047389,19178 Sherwood Street,2022/11/17,2022/11/17,Investigation,Occupied Dwelling,Incendiary,,,False,2022/11/17,,,Detroit,48234,,,,,15011999.,,-83.0338133591321,42.4349196454022
-82.9866571304648,42.423951914832,10626,3524ceab-3723-4e6d-8c6e-bc306a4f3982,22-0047495,12672 Joann Avenue,2022/11/17,2022/11/18,Investigation,Occupied Dwelling,Assessment,,,False,2022/11/18,,,Detroit,48205,,,,,21030566.,,-82.9866571304648,42.423951914832
-83.2445948671368,42.367346897226,10627,9d5dac8d-7e99-4f4a-8043-3c1c9b1ee869,22-0047358,20750 Orangelawn Street,2022/11/16,2022/11/17,Investigation,Occupied Dwelling,Undetermined,,,False,2022/11/17,,,Detroit,48228,,,,,22003345.,,-83.2445948671368,42.367346897226
-83.1810313327799,42.4369240675453,10628,3929dd9e-14e6-4209-8ec0-fb2a8734365f,22-0047367,19729 Schaefer Highway,2022/11/16,2022/11/17,Investigation,Occupied Dwelling,Incendiary,,,False,2022/11/17,,,Detroit,48235,,,,,22030444.,,-83.1810313327799,42.4369240675453
-82.9585474926526,42.4094579357957,10629,26dca9bc-9c1f-4b58-815d-2618c5a032de,22-0047369,9445 Lakepointe Street,2022/11/16,2022/11/18,Investigation,Occupied Dwelling,Assessment,,,False,2022/11/17,,,Detroit,48224,,,,,21065035.,,-82.9585474926526,42.4094579357957
-83.2819374196196,42.4120444949096,10630,cb0a9369-67a2-4111-bc95-1e2f4f686cb3,22-0047242,16800 Fenton Street,2022/11/16,2022/12/05,Investigation,Vehicle,Incendiary,,,False,2022/11/16,,,Detroit,48219,,,,,22123640.001,,-83.2819374196196,42.4120444949096
-83.119387669213,42.393405617289,10631,ed9fd992-e318-4178-b791-8321fe367ebc,22-0047191,2428 Waverly Street,2022/11/15,,Investigation,Vehicle,,,,False,2022/11/16,,,Detroit,48238,,,,,10004181.,,-83.119387669213,42.393405617289
-83.2743744226949,42.3828432519949,10632,4d0a17da-cb98-440d-a2bd-d2a9f814e929,22-0047091,12930 Dale Street,2022/11/15,2022/11/19,Investigation,Occupied Dwelling,Assessment,,,False,2022/11/16,,,Detroit,48223,,,,,22122141.,,-83.2743744226949,42.3828432519949
-83.2464538143068,42.4301065053836,10633,30a05ecb-48e0-4d2e-8361-194734812b1e,22-0047129,19141 Braile Street,2022/11/15,2022/11/17,Investigation,Vacant Dwelling,Incendiary,,,False,2022/11/16,,,Detroit,48219,,,,,22105537.,,-83.2464538143068,42.4301065053836
,,10634,ff3eae45-b516-4c3f-8002-1970c8bddda3,22-0047057,Charleston St & W Lantz St,2022/11/15,,Investigation,Vehicle,,,,False,2022/11/17,,,Detroit,48203,,,,,,,,
,,10635,74982140-f149-4d0a-9588-cec14213712e,22-0047187,1315 Lakewood Street,2022/11/15,2022/11/16,Investigation,Occupied Dwelling,Assessment,,,False,2022/11/16,,,Detroit,48215,,,,,,,,
-82.9429014016919,42.3729743639503,10636,ae9af450-c8b9-4058-9e46-76922d260774,22-0047209,910 Marlborough Street,2022/11/15,2022/11/16,Investigation,Occupied Dwelling,Accidental,,,False,2022/11/17,,,Detroit,48215,,,,,21059163.002L,,-82.9429014016919,42.3729743639503
-83.0411086197098,42.3953611173644,10637,5dcb8716-a92b-4bbb-bb8f-25d329dc720d,22-0047059,5961 Domine Street,2022/11/15,2022/11/15,Investigation,Occupied Dwelling,Assessment,,,False,2022/11/15,,,Detroit,48211,,,,,13004944.,,-83.0411086197098,42.3953611173644
-83.1823135627156,42.4084995027249,10638,2c966722-90d3-42f5-a03f-45d1dbc7e21c,22-0046960,15868 Stansbury Avenue,2022/11/14,2022/11/19,Investigation,Occupied Dwelling,Undetermined,,,False,2022/11/16,,,Detroit,48227,,,,,22033449.,,-83.1823135627156,42.4084995027249
-82.9537107596189,42.3735418527167,10639,4ed94648-549a-4402-bb3e-141f6b3f2e17,22-0047003,1211 Lenox Street,2022/11/14,2022/11/16,Investigation,Vacant Dwelling,Incendiary,,,False,2022/11/16,,,Detroit,48215,,,,,21050151.,,-82.9537107596189,42.3735418527167
-83.0576235362074,42.4268590641286,10640,b9eda036-0d29-4c79-acc0-c1e82a4007a5,22-0046921,4601 Nevada Avenue,2022/11/14,,Investigation,Vehicle,,,,False,2022/11/14,,,Detroit,48234,,,,,13007933.001,,-83.0576235362074,42.4268590641286
-83.2239870620976,42.4342010669311,10641,61117110-1ceb-49ed-addc-d4280847fd8a,22-0046923,19440 Faust Avenue,2022/11/14,,Investigation,Vehicle,,,,False,2022/11/14,,,Detroit,48219,,,,,22078835.,,-83.2239870620976,42.4342010669311
-82.9723594637109,42.4327283123596,10642,fdd5cde3-5f34-46b8-bdc0-ddea42da1341,22-0046882,14604 Saratoga Avenue,2022/11/13,2022/11/16,Investigation,Occupied Dwelling,Incendiary,,,False,2022/11/16,,,Detroit,48205,,,,,21019049.,,-82.9723594637109,42.4327283123596
,,10643,3fa21e55-9c4a-4cf0-bdd1-1ae3735dc67d,22-0046860,11811 Outer Drive East,2022/11/13,2022/11/16,Investigation,Occupied Dwelling,Undetermined,,,False,2022/11/14,,,Detroit,48224,,,,,,,,
,,10644,4c78a465-5dda-42c6-866e-5bebfe11112c,22-0046775,15737 Mansfield Street,2022/11/13,2022/11/15,Investigation,Vacant Dwelling,Assessment,,,False,2022/11/14,,,Detroit,48227,,,,,,,,
-83.2139905991594,42.3444263938674,10645,ec552e4a-9442-48dc-8ea2-6330fe81143e,22-0046857,7265 Longacre Street,2022/11/13,2022/11/15,Investigation,Occupied Dwelling,Assessment,,,False,2022/11/14,,,Detroit,48228,,,,,22070826.,,-83.2139905991594,42.3444263938674
,,10646,8a6d7e83-73fe-4957-81e3-a9851390c92f,22-0046879,E Canfield St & Helen St,2022/11/13,,Investigation,Vehicle,,,,False,2022/11/14,,,Detroit,48207,,,,,,,,
-83.0972383443075,42.352415807573,10647,1e66b4d7-eba2-41f6-812d-0f70b16f9e11,,5646 Lawton Street,2022/11/13,2022/11/13,Investigation,Other/Non-Structure,Incendiary,,,False,2023/05/05,,,Detroit,48208,,,,,10008610.,,-83.0972383443075,42.352415807573
-83.1247881038077,42.2941063205258,10648,ce848079-8e74-4589-a2d4-f948b396b65d,22-0046865,221 South Fortune Street,2022/11/13,2022/11/17,Investigation,Occupied Dwelling,Assessment,,,False,2022/11/14,,,Detroit,48209,,,,,20005870.,,-83.1247881038077,42.2941063205258
-83.0862924082143,42.4216364230436,10649,c5190655-7e86-41e0-b5e3-95d8ad8f49b6,22-0046779,17405 Riopelle Street,2022/11/13,2022/11/18,Investigation,Vacant Dwelling,Assessment,,,False,2022/11/14,,,Detroit,48203,,,,,09018914.,,-83.0862924082143,42.4216364230436
-83.1765233166389,42.3984423569025,10650,082be93e-e309-4394-af26-8002955aa71f,22-0046641,14874 Snowden Street,2022/11/12,2022/11/14,Investigation,Occupied Dwelling,Undetermined,,,False,2022/11/14,,,Detroit,48227,,,,,22027720.,,-83.1765233166389,42.3984423569025
-82.9839699239191,42.3577183174783,10651,e4604d95-c726-4238-99ab-8266f9227441,22-0046698,570 Lodge Drive,2022/11/12,2022/11/18,Investigation,Occupied Dwelling,Assessment,,,False,2022/11/14,,,Detroit,48214,,,,,19006252.,,-82.9839699239191,42.3577183174783
-83.2303645094573,42.3693454771292,10652,7c70df6e-24d5-4366-ac35-b3499ebdf005,22-0046625,10045 Grandville Avenue,2022/11/12,2022/11/19,Investigation,Occupied Dwelling,Undetermined,,,False,2022/11/14,,,Detroit,48228,,,,,22088823.,,-83.2303645094573,42.3693454771292
-82.9997226837682,42.381474433108,10653,7f03912b-1553-449d-8706-8f0321486be6,22-0046652,9341 East Warren Avenue,2022/11/12,2022/11/14,Investigation,Vacant Dwelling,Undetermined,,,False,2022/11/14,,,Detroit,48214,,,,,19001303.,,-82.9997226837682,42.381474433108
-83.065398052993,42.4276394910549,10654,cc92969d-d5d2-47a1-96a1-5272267b8b60,22-0046633,18417 Wexford Street,2022/11/12,2022/11/14,Investigation,Vehicle,Incendiary,,,False,2022/11/14,,,Detroit,48234,,,,,13021779.,,-83.065398052993,42.4276394910549
-83.0053130221275,42.4127597519722,10655,2ba765c3-6fc3-465f-8755-a069bac94f82,22-0046634,11077 Christy Street,2022/11/12,,Investigation,Vehicle,,,,False,2022/11/14,,,Detroit,48205,,,,,21013222.,,-83.0053130221275,42.4127597519722
,,10656,7d1ee779-a40d-402f-a436-3a7f9d990694,22-0046719,Herbert St & 30th St,2022/11/12,,Investigation,Vehicle,,,,False,2022/11/14,,,Detroit,48210,,,,,,,,
-83.2287344667899,42.4304105558114,10657,b87f521e-2425-4722-96a8-d9d83aa9da67,22-0046653,19128 Sunderland Road,2022/11/12,2022/11/17,Investigation,Occupied Dwelling,Assessment,,,False,2022/11/14,,,Detroit,48219,,,,,22084836-7,,-83.2287344667899,42.4304105558114
-83.2282201156213,42.3541991832805,10658,12ac4f1e-ce26-421b-abfe-1f27807fcbe1,22-0046667,8400 Piedmont Street,2022/11/12,2022/11/15,Investigation,Occupied Dwelling,Assessment,,,False,2022/11/14,,,Detroit,48228,,,,,22086989.,,-83.2282201156213,42.3541991832805
-82.9833888440826,42.4290930310154,10659,eea3a771-2f92-4cad-bb03-2e1560d99208,22-0046663,13715 Mapleridge Street,2022/11/12,2022/11/17,Investigation,Occupied Dwelling,Incendiary,,,False,2022/11/14,,,Detroit,48205,,,,,21017535.,,-82.9833888440826,42.4290930310154
